tipo,usina,tipo_de_leilao,leilao,pot_MW,garantia_fisica_MW_medio,lotes_vendidos,preco_por_MW,localizacao,fonte,mod,invest_previsto,empresa_consorcio,invest_por_MW
EOL,EOL Aura Lagoa do Barro 05,A-5,Leilão 6/2014,24.0,10.3,103,135.5,PI,Vento,PIE,88680000.0,Atlantic Energias Renováveis S.A.,3695000.0
EOL,EOL Aura Lagoa do Barro 06,A-5,Leilão 6/2014,27.0,11.9,119,135.5,PI,Vento,PIE,99765000.0,Atlantic Energias Renováveis S.A.,3695000.0
EOL,EOL Aura Lagoa do Barro 07,A-5,Leilão 6/2014,27.0,13.8,138,135.5,PI,Vento,PIE,99765000.0,Atlantic Energias Renováveis S.A.,3695000.0
EOL,EOL Aura Queimada Nova 03,A-5,Leilão 6/2014,9.0,4.5,45,135.5,PI,Vento,PIE,33255000.0,Atlantic Energias Renováveis S.A.,3695000.0
EOL,EOL Laranjeiras III,A-5,Leilão 6/2014,26.0,11.5,115,136.5,BA,Vento,PIE,97447900.0,Centrais Eólicas Assuruá S.A.,3747996.153846154
EOL,EOL Laranjeiras IX,A-5,Leilão 6/2014,24.0,9.4,94,136.5,BA,Vento,PIE,89950760.0,Centrais Eólicas Assuruá S.A.,3747948.3333333335
EOL,EOL Campo Largo III,A-5,Leilão 6/2014,29.37,13.8,138,135.49,BA,Vento,PIE,112800000.0,CLWP Eólica Parque III Ltda.,3840653.7282941774
EOL,EOL Campo Largo IV,A-5,Leilão 6/2014,29.37,13.4,134,135.48,BA,Vento,PIE,112800000.0,CLWP Eólica Parque IV Ltda.,3840653.7282941774
EOL,EOL Campo Largo V,A-5,Leilão 6/2014,29.37,13.8,138,135.47,BA,Vento,PIE,112800000.0,CLWP Eólica Parque V Ltda.,3840653.7282941774
EOL,EOL Campo Largo VI,A-5,Leilão 6/2014,29.37,14.1,141,135.46,BA,Vento,PIE,112800000.0,CLWP Eólica Parque VI Ltda.,3840653.7282941774
EOL,EOL Campo Largo VII,A-5,Leilão 6/2014,29.37,14.1,141,135.45,BA,Vento,PIE,112800000.0,CLWP Eólica Parque VII Ltda.,3840653.7282941774
EOL,EOL Campo Largo XXI,A-5,Leilão 6/2014,29.7,13.4,134,135.44,BA,Vento,PIE,124697410.0,CLWP Eólica Parque XXI Ltda.,4198565.993265993
EOL,EOL Umburanas 17,A-5,Leilão 6/2014,24.0,11.7,114,136.42,BA,Vento,PIE,93595250.0,"Consórcio Renova Moinhos de Vento 2:
Moinhos de Vento Energia S.A. 0,01%
Renova Energia S.A. – Líder 99,99%",3899802.0833333335
EOL,EOL Umburanas 19,A-5,Leilão 6/2014,26.0,12.1,118,136.42,BA,Vento,PIE,98904610.0,"Consórcio Renova Moinhos de Vento 2:
Moinhos de Vento Energia S.A. 0,01%
Renova Energia S.A. – Líder 99,99%",3804023.4615384615
EOL,EOL Umburanas 21,A-5,Leilão 6/2014,24.0,10.6,103,136.42,BA,Vento,PIE,85490390.0,"Consórcio Renova Moinhos de Vento 2:
Moinhos de Vento Energia S.A. 0,01%
Renova Energia S.A. – Líder 99,99%",3562099.5833333335
EOL,EOL Umburanas 23,A-5,Leilão 6/2014,17.0,7.3,71,136.42,BA,Vento,PIE,66284850.0,"Consórcio Renova Moinhos de Vento 2:
Moinhos de Vento Energia S.A. 0,01%
Renova Energia S.A. – Líder 99,99%",3899108.8235294116
EOL,EOL Umburanas 25,A-5,Leilão 6/2014,17.0,7.7,75,136.42,BA,Vento,PIE,68385180.0,"Consórcio Renova Moinhos de Vento 2:
Moinhos de Vento Energia S.A. 0,01%
Renova Energia S.A. – Líder 99,99%",4022657.6470588236
EOL,EOL São Bento do Norte I,A-5,Leilão 6/2014,24.0,9.7,97,135.5,RN,Vento,PIE,99765000.0,"Consórcio São Miguel:
Rodrigo Pedroso Energia Ltda. 0,01%
Cutia Empreendimentos Eólicos SPE S.A. – Líder 99,99%",4156875.0
EOL,EOL São Bento do Norte II,A-5,Leilão 6/2014,24.0,10.0,100,135.5,RN,Vento,PIE,99765000.0,"Consórcio São Miguel:
Rodrigo Pedroso Energia Ltda. 0,01%
Cutia Empreendimentos Eólicos SPE S.A. – Líder 99,99%",4156875.0
EOL,EOL São Bento do Norte III,A-5,Leilão 6/2014,22.0,9.6,96,135.5,RN,Vento,PIE,99765000.0,"Consórcio São Miguel:
Rodrigo Pedroso Energia Ltda. 0,01%
Cutia Empreendimentos Eólicos SPE S.A. – Líder 99,99%",4534772.7272727275
EOL,EOL São Miguel I,A-5,Leilão 6/2014,22.0,8.7,87,136.97,RN,Vento,PIE,87477000.0,"Consórcio São Miguel:
Rodrigo Pedroso Energia Ltda. 0,01%
Cutia Empreendimentos Eólicos SPE S.A. – Líder 99,99%",3976227.272727273
EOL,EOL São Migue II,A-5,Leilão 6/2014,22.0,8.4,84,136.97,RN,Vento,PIE,87477000.0,"Consórcio São Miguel:
Rodrigo Pedroso Energia Ltda. 0,01%
Cutia Empreendimentos Eólicos SPE S.A. – Líder 99,99%",3976227.272727273
EOL,EOL São MigueIII,A-5,Leilão 6/2014,22.0,8.4,84,136.97,RN,Vento,PIE,87477000.0,"Consórcio São Miguel:
Rodrigo Pedroso Energia Ltda. 0,01%
Cutia Empreendimentos Eólicos SPE S.A. – Líder 99,99%",3976227.272727273
EOL,EOL Ventos da Santa Dulce,A-5,Leilão 6/2014,28.0,12.8,90,135.27,BA,Vento,PIE,100881200.0,"Consórcio EGP Casa dos Ventos I:
Casa dos Ventos Energias Renováveis S.A. – Líder 0,05%
Enel Brasil Participações Ltda. 99,90%
Salus - Fundo de Investimento em Participações 0,05%",3602900.0
EOL,EOL Ventos da Santa Esperança,A-5,Leilão 6/2014,28.0,13.1,92,135.26,BA,Vento,PIE,100881200.0,"Consórcio EGP Casa dos Ventos I:
Casa dos Ventos Energias Renováveis S.A. – Líder 0,05%
Enel Brasil Participações Ltda. 99,90%
Salus - Fundo de Investimento em Participações 0,05%",3602900.0
EOL,EOL Ventos do São Mario,A-5,Leilão 6/2014,28.0,13.9,98,137.0,BA,Vento,PIE,100881200.0,"Consórcio EGP Casa dos Ventos I:
Casa dos Ventos Energias Renováveis S.A. – Líder 0,05%
Enel Brasil Participações Ltda. 99,90%
Salus - Fundo de Investimento em Participações 0,05%",3602900.0
EOL,EOL Ventos do São Paulo,A-5,Leilão 6/2014,28.0,13.8,97,135.25,BA,Vento,PIE,100881200.0,"Consórcio EGP Casa dos Ventos I:
Casa dos Ventos Energias Renováveis S.A. – Líder 0,05%
Enel Brasil Participações Ltda. 99,90%
Salus - Fundo de Investimento em Participações 0,05%",3602900.0
EOL,EOL Canoas,A-5,Leilão 6/2014,30.0,17.1,161,136.24,PB,Vento,PIE,98192290.0,Força Eólica do Brasil S.A.,3273076.3333333335
EOL,EOL Lagoa 1,A-5,Leilão 6/2014,30.0,18.6,172,136.24,PB,Vento,PIE,98192290.0,Força Eólica do Brasil S.A.,3273076.3333333335
EOL,EOL Lagoa 2,A-5,Leilão 6/2014,30.0,16.4,155,136.24,PB,Vento,PIE,98192290.0,Força Eólica do Brasil S.A.,3273076.3333333335
EOL,EOL Boa Esperança I,A-5,Leilão 6/2014,28.0,14.4,144,135.48,RN,Vento,PIE,116217000.0,"Consórcio Gestamp Eólica:
Gestamp Eólica Brasil S.A. – Líder 0,0001%
Gestamp Eólica S.L.  99,9999%",4150607.1428571427
EOL,EOL Ventos de São Virgilo 02,A-5,Leilão 6/2014,30.0,15.4,154,136.99,PI,Vento,PIE,108087000.0,"Consórcio Ventos de São Virgilio Energias Renováveis S.A.:
Ventos de São Virgílio Energias Renováveis S.A. – Líder 0,1%
Salus-Fundo de Investimentos em Participações 99,9%",3602900.0
UFV,UFV Coremas I,LER,Leilão 8/2014,30.0,6.9,67,219.78,PB,Sol,PIE,125372000.0,SPE CESP Coremas I Ltda,4179066.6666666665
UFV,UFV Dracena 1,LER,Leilão 8/2014,30.0,5.9,59,217.75,SP,Sol,PIE,128320000.0,"Consórcio Dracenas:
Solatio Gestao de Projetos Solares Ltda. (0,01%)
Lintran do Brasil Participações S.A. (99,99% - Líder)",4277333.333333333
UFV,UFV Dracena 2,LER,Leilão 8/2014,30.0,5.9,59,217.75,SP,Sol,PIE,128320000.0,"Consórcio Dracenas:
Solatio Gestao de Projetos Solares Ltda. (0,01%)
Lintran do Brasil Participações S.A. (99,99% - Líder)",4277333.333333333
UFV,UFV Dracena 3,LER,Leilão 8/2014,30.0,5.9,59,217.75,SP,Sol,PIE,128265000.0,"Consórcio Dracenas:
Solatio Gestao de Projetos Solares Ltda. (0,01%)
Lintran do Brasil Participações S.A. (99,99% - Líder)",4275500.0
UFV,UFV Dracena 4,LER,Leilão 8/2014,30.0,5.9,59,217.75,SP,Sol,PIE,128320000.0,"Consórcio Dracenas:
Solatio Gestao de Projetos Solares Ltda. (0,01%)
Lintran do Brasil Participações S.A. (99,99% - Líder)",4277333.333333333
UFV,UFV Ituverava 1,LER,Leilão 8/2014,30.0,8.4,84,214.83,BA,Sol,PIE,156636000.0,"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)",5221200.0
UFV,UFV Ituverava 2,LER,Leilão 8/2014,30.0,8.4,84,214.84,BA,Sol,PIE,156636000.0,"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)",5221200.0
UFV,UFV Ituverava 3,LER,Leilão 8/2014,30.0,8.4,84,214.85,BA,Sol,PIE,156636000.0,"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)",5221200.0
UFV,UFV Ituverava 4,LER,Leilão 8/2014,30.0,8.4,84,214.86,BA,Sol,PIE,156636000.0,"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)",5221200.0
UFV,UFV Ituverava 5,LER,Leilão 8/2014,30.0,8.4,84,214.87,BA,Sol,PIE,156636000.0,"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)",5221200.0
UFV,UFV Ituverava 6,LER,Leilão 8/2014,30.0,8.4,84,214.88,BA,Sol,PIE,156636000.0,"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)",5221200.0
UFV,UFV Ituverava 7,LER,Leilão 8/2014,30.0,8.4,84,214.89,BA,Sol,PIE,156636000.0,"Consórcio EGP-Bondia:
Bondia Energia Ltda. (0,01%)
Enel Brasil Participações Ltda.(99,99% - Líder)",5221200.0
UFV,UFV FCR III Itapuranga,LER,Leilão 8/2014,10.0,1.8,18,220.0,GO,Sol,PIE,52910000.0,FCR VII Usina de Energia Fotovoltaica Ltda.,5291000.0
UFV,UFV FRV Banabuiú,LER,Leilão 8/2014,30.0,7.3,73,200.84,CE,Sol,PIE,140050000.0,Fotowatio do Brasil Projetos de Energia Renováveis III Ltda.,4668333.333333333
UFV,UFV FRV Massapê,LER,Leilão 8/2014,30.0,7.1,71,200.82,CE,Sol,PIE,139490000.0,Fotowatio do Brasil Projetos de Energia Renováveis Ltda.,4649666.666666667
UFV,UFV Guaimbe 1,LER,Leilão 8/2014,30.0,5.9,59,215.95,SP,Sol,PIE,127818000.0,"Consórcio Guaimbé:
Solatio Gestao de Projetos Solares LTDA.. (0,01%)
Lintran do Brasil Participações S.A. (99,99% - Líder)",4260600.0
UFV,UFV Guaimbe 2,LER,Leilão 8/2014,30.0,5.9,59,215.95,SP,Sol,PIE,127818000.0,"Consórcio Guaimbé:
Solatio Gestao de Projetos Solares LTDA.. (0,01%)
Lintran do Brasil Participações S.A. (99,99% - Líder)",4260600.0
UFV,UFV Guaimbe 3,LER,Leilão 8/2014,30.0,5.9,59,220.8,SP,Sol,PIE,127818000.0,"Consórcio Guaimbé:
Solatio Gestao de Projetos Solares LTDA.. (0,01%)
Lintran do Brasil Participações S.A. (99,99% - Líder)",4260600.0
UFV,UFV Guaimbe 4,LER,Leilão 8/2014,30.0,5.9,59,220.8,SP,Sol,PIE,127533000.0,"Consórcio Guaimbé:
Solatio Gestao de Projetos Solares LTDA.. (0,01%)
Lintran do Brasil Participações S.A. (99,99% - Líder)",4251100.0
UFV,UFV Guaimbe 5,LER,Leilão 8/2014,30.0,5.9,59,220.8,SP,Sol,PIE,127206000.0,"Consórcio Guaimbé:
Solatio Gestao de Projetos Solares LTDA.. (0,01%)
Lintran do Brasil Participações S.A. (99,99% - Líder)",4240200.0
UFV,UFV Inharé I,LER,Leilão 8/2014,30.0,7.7,77,218.7,RN,Sol,PIE,133279000.0,"Consórcio Inharé:
Inharé Projetos para Energia Solar Ltda. (0,01%)
Construtora A. Gaspar S/A (99,99% - Líder)",4442633.333333333
UFV,UFV Solar Caetité 1,LER,Leilão 8/2014,29.97,6.6,66,207.52,BA,Sol,PIE,140007000.0,Rio Energy EOL IV Geração e Comercialização de Energia Ltda.,4671571.571571572
UFV,UFV Solar Caetité 2,LER,Leilão 8/2014,29.97,6.6,66,207.52,BA,Sol,PIE,140007000.0,Rio Energy EOL IV Geração e Comercialização de Energia Ltda.,4671571.571571572
UFV,UFV Solar Caetité 3,LER,Leilão 8/2014,29.97,6.6,66,207.52,BA,Sol,PIE,140007000.0,Rio Energy EOL IV Geração e Comercialização de Energia Ltda.,4671571.571571572
UFV,UFV Caetité I,LER,Leilão 8/2014,29.75,6.5,65,220.3,BA,Sol,PIE,148950000.0,Renova Energia S.A.,5006722.68907563
UFV,UFV Caetité II,LER,Leilão 8/2014,29.75,6.5,65,220.3,BA,Sol,PIE,148950000.0,Renova Energia S.A.,5006722.68907563
UFV,UFV Caetité IV,LER,Leilão 8/2014,29.75,6.5,65,220.3,BA,Sol,PIE,148950000.0,Renova Energia S.A.,5006722.68907563
UFV,UFV Caetité V,LER,Leilão 8/2014,10.5,2.3,23,220.3,BA,Sol,PIE,53425000.0,Renova Energia S.A.,5088095.238095238
UFV,UFV Vazante 1,LER,Leilão 8/2014,30.0,6.0,60,216.12,MG,Sol,PIE,128320000.0,"Consórcio Vazante 1:
Sevilha Serviços Administrativos Ltda. (0,01%)
Canadian Solar Inc. (99,99% - Líder)",4277333.333333333
UFV,UFV Vazante 2,LER,Leilão 8/2014,30.0,6.0,60,216.12,MG,Sol,PIE,128320000.0,"Consórcio Vazante 2:
Salgueiro Serviços Administrativos Ltda. (0,01%)
Canadian Solar Inc. (99,99% - Líder)",4277333.333333333
UFV,UFV Vazante 3,LER,Leilão 8/2014,30.0,6.0,60,216.12,MG,Sol,PIE,128320000.0,"Consórcio Vazante 3:
Minas Serviços Administrativos Ltda. (0,01%)
Canadian Solar Inc. (99,99% - Líder)",4277333.333333333
EOL,EOL Assuruá III,LER,Leilão 8/2014,12.0,5.9,59,142.9,BA,Vento,PIE,44974870.0,Centrais Eólicas Assuruá S.A.,3747905.8333333335
EOL,EOL Assuruá IV,LER,Leilão 8/2014,30.0,13.1,131,142.9,BA,Vento,PIE,112439180.0,Centrais Eólicas Assuruá S.A.,3747972.6666666665
EOL,EOL Capoeiras III,LER,Leilão 8/2014,28.0,11.6,116,142.92,BA,Vento,PIE,104942040.0,Centrais Eólicas Assuruá S.A.,3747930.0
EOL,EOL Curral de Pedras I,LER,Leilão 8/2014,20.0,9.0,90,142.9,BA,Vento,PIE,74960450.0,Centrais Eólicas Assuruá S.A.,3748022.5
EOL,EOL Curral de Pedras II,LER,Leilão 8/2014,30.0,13.5,135,142.9,BA,Vento,PIE,112439180.0,Centrais Eólicas Assuruá S.A.,3747972.6666666665
EOL,EOL Diamante II,LER,Leilão 8/2014,18.0,7.7,77,142.91,BA,Vento,PIE,67464320.0,Centrais Eólicas Assuruá S.A.,3748017.777777778
EOL,EOL Diamante III,LER,Leilão 8/2014,18.0,7.9,79,142.9,BA,Vento,PIE,67464320.0,Centrais Eólicas Assuruá S.A.,3748017.777777778
EOL,EOL Laranjeiras I,LER,Leilão 8/2014,28.0,11.7,117,142.92,BA,Vento,PIE,104942040.0,Centrais Eólicas Assuruá S.A.,3747930.0
EOL,EOL Laranjeiras II,LER,Leilão 8/2014,30.0,13.2,132,142.91,BA,Vento,PIE,112439180.0,Centrais Eólicas Assuruá S.A.,3747972.6666666665
EOL,EOL Laranjeiras V,LER,Leilão 8/2014,26.0,10.8,108,142.92,BA,Vento,PIE,97447900.0,Centrais Eólicas Assuruá S.A.,3747996.153846154
EOL,EOL Pedra Rajada,LER,Leilão 8/2014,20.0,11.0,110,140.88,RN,Vento,PIE,87277000.0,"Consórcio Gestamp Eólica:
Gestamp Eólica Brasil S/A (0,0001%)
Gestamp Eólica S.L. (99,999% - Líder)",4363850.0
EOL,EOL Pedra Rajada II,LER,Leilão 8/2014,20.0,10.1,101,140.88,RN,Vento,PIE,87277000.0,"Consórcio Gestamp Eólica:
Gestamp Eólica Brasil S/A (0,0001%)
Gestamp Eólica S.L. (99,999% - Líder)",4363850.0
EOL,EOL DREEN Cutia,LER,Leilão 8/2014,25.2,9.6,96,144.0,RN,Vento,PIE,97618170.0,Cutia Empreendimentos Eólicos SPE S.A.,3873736.904761905
EOL,EOL Dreen Guajiru,LER,Leilão 8/2014,21.6,8.3,83,144.0,RN,Vento,PIE,83815190.0,Cutia Empreendimentos Eólicos SPE S.A.,3880332.8703703703
EOL,EOL Esperança do Nordeste,LER,Leilão 8/2014,30.0,9.1,91,144.0,RN,Vento,PIE,116088070.0,Cutia Empreendimentos Eólicos SPE S.A.,3869602.3333333335
EOL,EOL GE Jangada,LER,Leilão 8/2014,30.0,10.3,103,144.0,RN,Vento,PIE,114867770.0,Cutia Empreendimentos Eólicos SPE S.A.,3828925.6666666665
EOL,EOL GE Maria Helena,LER,Leilão 8/2014,30.0,12.0,120,144.0,RN,Vento,PIE,114867770.0,Cutia Empreendimentos Eólicos SPE S.A.,3828925.6666666665
EOL,EOL Paraíso dos Ventos do Nordeste,LER,Leilão 8/2014,30.0,10.6,106,144.0,RN,Vento,PIE,115688070.0,Cutia Empreendimentos Eólicos SPE S.A.,3856269.0
EOL,EOL Potiguar,LER,Leilão 8/2014,28.8,11.5,113,144.0,RN,Vento,PIE,112070000.0,Cutia Empreendimentos Eólicos SPE S.A.,3891319.4444444445
EOL,EOL Delfina I,LER,Leilão 8/2014,30.0,13.6,136,138.89,BA,Vento,PIE,113154420.0,"Consórcio EGP-Sowitec-Delfina:
Parque Eólico Delfina Ltda. (0,1%)
Enel Brasil Participações Ltda. (99,90% - Líder)",3771814.0
EOL,EOL Delfina II,LER,Leilão 8/2014,30.0,13.6,136,138.87,BA,Vento,PIE,113154420.0,"Consórcio EGP-Sowitec-Delfina:
Parque Eólico Delfina Ltda. (0,1%)
Enel Brasil Participações Ltda. (99,90% - Líder)",3771814.0
EOL,EOL Delfina V,LER,Leilão 8/2014,30.0,13.6,136,138.88,BA,Vento,PIE,113154420.0,"Consórcio EGP-Sowitec-Delfina:
Parque Eólico Delfina Ltda. (0,1%)
Enel Brasil Participações Ltda. (99,90% - Líder)",3771814.0
EOL,EOL Serra das Vacas V,LER,Leilão 8/2014,26.0,11.6,116,143.77,PE,Vento,PIE,117130000.0,PEC Energia S.A.,4505000.0
EOL,EOL Serra das Vacas VII,LER,Leilão 8/2014,26.0,11.0,110,143.77,PE,Vento,PIE,117130000.0,PEC Energia S.A.,4505000.0
EOL,EOL Mulungu,LER,Leilão 8/2014,14.7,6.5,65,138.9,BA,Vento,PIE,59982900.0,Renova Energia S.A.,4080469.387755102
EOL,EOL Pau Santo,LER,Leilão 8/2014,18.0,9.2,92,138.9,BA,Vento,PIE,71516120.0,Renova Energia S.A.,3973117.777777778
EOL,EOL Quina,LER,Leilão 8/2014,10.8,5.2,52,138.9,BA,Vento,PIE,46317420.0,Renova Energia S.A.,4288650.0
EOL,EOL Ventos de Santo Estevão IV,LER,Leilão 8/2014,30.0,14.2,142,142.99,PE,Vento,PIE,108087000.0,"Consórcio Ventos de Santo Estevão IV:
Ventos de Santo Estevão Energias Renováveis S.A. (0,01%  - Líder)
Salus - Fundo de Investimentos em Participações (99,99%)",3602900.0
EOL,EOL Ventos de Santo Onofre IV,LER,Leilão 8/2014,30.0,13.6,136,142.99,PI,Vento,PIE,108090000.0,"Consórcio Ventos de Santo Onofre IV:
Ventos de São Virgílio Energias Renováveis S.A. (0,01%  - Líder)
Salus - Fundo de Investimentos em Participações (99,99%)",3603000.0
EOL,EOL Ventos de São Virgilio 01,LER,Leilão 8/2014,30.0,15.2,152,142.99,PI,Vento,PIE,108087000.0,"Consórcio Ventos de São Virgílio 01:
Ventos de São Virgílio Energias Renováveis S.A. (0,01% - Líder)
Salus - Fundo de Investimentos em Participações (99,99%)",3602900.0
EOL,EOL Ventos de São Virgilio 03,LER,Leilão 8/2014,18.0,9.2,92,142.99,PI,Vento,PIE,64852200.0,"Consórcio Ventos de São Virgílio 03:
Ventos de São Virgílio Energias Renováveis S.A. (0,01% - Líder)
Salus - Fundo de Investimentos em Participações (99,99%)",3602900.0
UTE,UTE Vale do Rosário,FA,Leilão 2/2015,69.7,34.4,52,213.9,SP,Bagaço de Cana,PIE,0.0,Biosev Bioenergia S.A.,0.0
UTE,UTE Clealco Queiroz ,FA,Leilão 2/2015,45.0,14.1,56,206.52,SP,Bagaço de Cana,PIE,0.0,Clealco Açúcar e Álcool S.A.,0.0
UTE,UTE Iacanga Ampliação,FA,Leilão 2/2015,30.6,14.4,35,209.35,SP,Bagaço de Cana,PIE,0.0,Usina Iacanga Açúcar e Álcool S.A.,0.0
UTE,UTE Ituiutaba,FA,Leilão 2/2015,53.2,14.4,93,204.91,MG,Bagaço de Cana,PIE,0.0,Ituiutaba Bioenergia Ltda.,0.0
UTE,UTE Jalles Machado,FA,Leilão 2/2015,20.73,7.9,67,214.3,GO,Bagaço de Cana,PIE,0.0,Jalles Machado S.A.,0.0
UTE,UTE Potirendaba,FA,Leilão 2/2015,40.2,13.2,100,214.6,SP,Bagaço de Cana,PIE,0.0,Noble Brasil S.A.,0.0
UTE,UTE Rio Pardo,FA,Leilão 2/2015,60.0,9.4,94,212.0,SP,Bagaço de Cana,PIE,0.0,"Termelétrico Albioma Rio Pardo:
Rio Pardo Termoelétrica Ltda. 99,99%
Usina Rio Pardo S.A. 0,01%",0.0
UTE,UTE Tropical Bioenergia,FA,Leilão 2/2015,70.0,26.8,175,207.09,GO,Bagaço de Cana,PIE,0.0,Tropical Bioenergia Ltda.,0.0
EOL,EOL Cristalândia I,FA,Leilão 2/2015,30.0,14.1,99,177.47,BA,Vento,PIE,146921100.0,"Consórcio EGP Cristalândia:
Parque Eólico Cristalândia Ltda. 0,10%
Enel Green Power Brasil Participações Ltda. 99,90%",4897370.0
EOL,EOL Cristalândia II,FA,Leilão 2/2015,30.0,14.2,100,177.46,BA,Vento,PIE,146921100.0,"Consórcio EGP Cristalândia:
Parque Eólico Cristalândia Ltda. 0,10%
Enel Green Power Brasil Participações Ltda. 99,90%",4897370.0
EOL,EOL Cristalândia III,FA,Leilão 2/2015,30.0,14.0,98,177.48,BA,Vento,PIE,146921100.0,"Consórcio EGP Cristalândia:
Parque Eólico Cristalândia Ltda. 0,10%
Enel Green Power Brasil Participações Ltda. 99,90%",4897370.0
PCH,PCH Bandeirante,A-5,Leilão 3/2015,27.15,18.4,165,203.98,MS,Rio Sucuriú,PIE,158653000.0,Atiaia Energia S.A.,5843572.7440147335
PCH,PCH Boa Vista II,A-5,Leilão 3/2015,26.5,14.41,140,207.64,MG,Rio Verde,PIE,168531330.0,SPE Boa Vista 2 Energia Ltda,6359672.8301886795
PCH,PCH Confluência,A-5,Leilão 3/2015,27.0,13.72,135,205.0,PR,Rio Marrecas,PIE,129600000.0,Confluência Energia S.A.,4800000.0
PCH,PCH Secretário,A-5,Leilão 3/2015,2.68,1.28,12,202.99,RJ,Rio Fagundes,PIE,14182690.0,Geomecânica S.A.,5292048.507462686
PCH,PCH Verde 4A,A-5,Leilão 3/2015,28.0,19.74,192,206.49,MS,Rio Verde,PIE,267987130.0,Phoenix Geração de Energia S.A.,9570968.92857143
PCH,PCH  Verde 4,A-5,Leilão 3/2015,19.0,13.82,134,206.98,MS,Rio Verde,PIE,193606480.0,Savana Geração de Energia S.A.,10189814.736842105
PCH,PCH Serra dos Cavalinhos I,A-5,Leilão 3/2015,25.0,14.52,141,206.48,RS,Rio das Antas,PIE,219620880.0,Serra dos Cavalinhos I Energética S.A.,8784835.2
PCH,PCH Tigre,A-5,Leilão 3/2015,9.0,5.25,10,195.0,PR,Rio Marrecas,PIE,29677000.0,Tigre Produção de Energia Elétrica Ltda.,3297444.4444444445
UHE,UHE Itaocara I,A-5,Leilão 3/2015,150.0,93.4,892,154.99,RJ,Rio Paraíba do Sul,PIE,875543950.0,"Consórcio Itaocara:
Itaocara Energia Ltda. 51%
CEMIG Geração e Transmissão 49%",5836959.666666667
UHE,UHE Tibagi Montante,A-5,Leilão 3/2015,32.0,20.26,190,209.5,PR,Rio Tibagi,PIE,217254110.0,Minas PCH S.A.,6789190.9375
UTE,UTE Boltbah,A-5,Leilão 3/2015,50.0,41.4,414,272.01,BA,Cavaco de Madeira,PIE,227561000.0,Bolt Energias S.A.,4551220.0
UTE,UTE Codora,A-5,Leilão 3/2015,20.0,6.2,62,278.5,GO,Bagaço de Cana,PIE,20895200.0,Codora Energia Ltda.,1044760.0
UTE,UTE Santa Vitória,A-5,Leilão 3/2015,41.4,30.9,309,272.0,MG,Bagaço de Cana,PIE,245200000.0,ERB MG Energias S.A.,5922705.314009662
PCH,PCH Santa Carolina,A-3,Leilão 4/2015,10.5,5.13,46,203.0,RS,Rio Turvo,PIE,40095000.0,Carolina Geração de Energia Ltda.,3818571.4285714286
PCH,PCH Dores de Guanhaes,A-3,Leilão 4/2015,14.0,7.14,71,205.5,MG,Rio Guanhaes,PIE,85761310.0,PCH Dores de Guanhães S.A.,6125807.857142857
PCH,PCH Fortuna II,A-3,Leilão 4/2015,9.0,4.66,46,205.5,MG,Rio Corrente Grande,PIE,59341760.0,PCH Fortuna II S.A.,6593528.888888889
PCH,PCH Jacare,A-3,Leilão 4/2015,9.0,4.99,49,205.5,MG,Rio Guanhaes,PIE,56317360.0,PCH Jacaré S.A.,6257484.444444444
PCH,PCH das Pedras,A-3,Leilão 4/2015,5.6,3.3,23,207.0,SC,Rio Chapeco,PIE,34528750.0,Euclides Maciel Energética S.A,6165848.214285715
PCH,PCH Senhora do Porto,A-3,Leilão 4/2015,12.0,6.51,65,205.5,MG,Rio Guanhaes,PIE,68015160.0,PCH Senhora do Porto S.A.,5667930.0
PCH,PCH Xavantina,A-3,Leilão 4/2015,6.075,3.54,31,202.85,SC,Rio Irani,PIE,38021610.0,Xavantina Energética S.A.,6258701.234567901
UTE,UTE Clealco Queiroz ,A-3,Leilão 4/2015,28.5,14.5,145,210.73,SP,Bagaço de Cana,PIE,70000000.0,Clealco Açúcar e Álcool S.A.,2456140.350877193
UTE,UTE ProsperidadeI,A-3,Leilão 4/2015,28.023,23.3,227,214.25,BA,Gás Natural,PIE,93306000.0,Imetame Energia Ltda.,3329622.0961353173
UTE,UTE São Sepe,A-3,Leilão 4/2015,8.0,6.8,62,212.0,RS,Casca de Arroz,PIE,45920000.0,Sepé Geração de Energia Ltda.,5740000.0
EOL,EOL Cacimbas 1,A-3,Leilão 4/2015,18.9,10.2,99,181.49,CE,Vento,PIE,93193320.0,Central Eólica Cacimbas Ltda.,4930863.492063493
